frame,class,prob,xmin,ymin,xmax,ymax
179,traffic light,0.2708912193775177,654,280,681,357
180,car,0.8151383996009827,0,677,137,826
180,truck,0.8096024394035339,616,481,867,738
180,car,0.608426570892334,936,589,1063,708
180,car,0.35164594650268555,203,561,335,638
180,traffic light,0.33821403980255127,943,424,959,464
180,traffic light,0.2921740710735321,838,430,854,466
180,traffic light,0.2708912193775177,654,280,681,357
181,truck,0.7797589898109436,533,455,857,763
181,car,0.6717891097068787,916,590,1096,759
181,car,0.4422375559806824,201,563,336,637
181,car,0.3411412239074707,883,590,922,615
181,traffic light,0.3318618834018707,942,424,959,464
181,traffic light,0.28288012742996216,838,430,854,466
182,truck,0.7797589898109436,533,455,857,763
182,car,0.6717891097068787,916,590,1096,759
182,car,0.4422375559806824,201,563,336,637
182,car,0.3411412239074707,883,590,922,615
182,traffic light,0.3318618834018707,942,424,959,464
182,traffic light,0.28288012742996216,838,430,854,466
183,truck,0.7797589898109436,533,455,857,763
183,car,0.6717891097068787,916,590,1096,759
183,car,0.4422375559806824,201,563,336,637
183,car,0.3411412239074707,883,590,922,615
183,traffic light,0.3318618834018707,942,424,959,464
183,traffic light,0.28288012742996216,838,430,854,466
184,truck,0.7797589898109436,533,455,857,763
184,car,0.6717891097068787,916,590,1096,759
184,car,0.4422375559806824,201,563,336,637
184,car,0.3411412239074707,883,590,922,615
184,traffic light,0.3318618834018707,942,424,959,464
184,traffic light,0.28288012742996216,838,430,854,466
185,truck,0.7797589898109436,533,455,857,763
185,car,0.6717891097068787,916,590,1096,759
185,car,0.4422375559806824,201,563,336,637
185,car,0.3411412239074707,883,590,922,615
185,traffic light,0.3318618834018707,942,424,959,464
185,traffic light,0.28288012742996216,838,430,854,466
186,truck,0.7797589898109436,533,455,857,763
186,car,0.6717891097068787,916,590,1096,759
186,car,0.4422375559806824,201,563,336,637
186,car,0.3411412239074707,883,590,922,615
186,traffic light,0.3318618834018707,942,424,959,464
186,traffic light,0.28288012742996216,838,430,854,466
187,truck,0.7797589898109436,533,455,857,763
187,car,0.6717891097068787,916,590,1096,759
187,car,0.4422375559806824,201,563,336,637
187,car,0.3411412239074707,883,590,922,615
187,traffic light,0.3318618834018707,942,424,959,464
187,traffic light,0.28288012742996216,838,430,854,466
188,truck,0.7797589898109436,533,455,857,763
188,car,0.6717891097068787,916,590,1096,759
188,car,0.4422375559806824,201,563,336,637
188,car,0.3411412239074707,883,590,922,615
188,traffic light,0.3318618834018707,942,424,959,464
188,traffic light,0.28288012742996216,838,430,854,466
189,truck,0.7797589898109436,533,455,857,763
189,car,0.6717891097068787,916,590,1096,759
189,car,0.4422375559806824,201,563,336,637
189,car,0.3411412239074707,883,590,922,615
189,traffic light,0.3318618834018707,942,424,959,464
189,traffic light,0.28288012742996216,838,430,854,466
190,truck,0.7797589898109436,533,455,857,763
190,car,0.6717891097068787,916,590,1096,759
190,car,0.4422375559806824,201,563,336,637
190,car,0.3411412239074707,883,590,922,615
190,traffic light,0.3318618834018707,942,424,959,464
190,traffic light,0.28288012742996216,838,430,854,466
191,truck,0.7797589898109436,533,455,857,763
191,car,0.6717891097068787,916,590,1096,759
191,car,0.4422375559806824,201,563,336,637
191,car,0.3411412239074707,883,590,922,615
191,traffic light,0.3318618834018707,942,424,959,464
191,traffic light,0.28288012742996216,838,430,854,466
192,truck,0.8001914620399475,542,458,861,762
192,car,0.6055963635444641,916,590,1088,727
192,car,0.43337780237197876,205,562,334,641
192,traffic light,0.3822201192378998,942,424,959,464
192,car,0.3494551181793213,882,590,924,615
192,traffic light,0.2728293836116791,838,429,854,466
193,truck,0.8001914620399475,542,458,861,762
193,car,0.6055963635444641,916,590,1088,727
193,car,0.43337780237197876,205,562,334,641
193,traffic light,0.3822201192378998,942,424,959,464
193,car,0.3494551181793213,882,590,924,615
193,traffic light,0.2728293836116791,838,429,854,466
194,truck,0.8001914620399475,542,458,861,762
194,car,0.6055963635444641,916,590,1088,727
194,car,0.43337780237197876,205,562,334,641
194,traffic light,0.3822201192378998,942,424,959,464
194,car,0.3494551181793213,882,590,924,615
194,traffic light,0.2728293836116791,838,429,854,466
195,truck,0.8001914620399475,542,458,861,762
195,car,0.6055963635444641,916,590,1088,727
195,car,0.43337780237197876,205,562,334,641
195,traffic light,0.3822201192378998,942,424,959,464
195,car,0.3494551181793213,882,590,924,615
195,traffic light,0.2728293836116791,838,429,854,466
196,truck,0.8001914620399475,542,458,861,762
196,car,0.6055963635444641,916,590,1088,727
196,car,0.43337780237197876,205,562,334,641
196,traffic light,0.3822201192378998,942,424,959,464
196,car,0.3494551181793213,882,590,924,615
196,traffic light,0.2728293836116791,838,429,854,466
197,truck,0.8001914620399475,542,458,861,762
197,car,0.6055963635444641,916,590,1088,727
197,car,0.43337780237197876,205,562,334,641
197,traffic light,0.3822201192378998,942,424,959,464
197,car,0.3494551181793213,882,590,924,615
197,traffic light,0.2728293836116791,838,429,854,466
198,truck,0.8001914620399475,542,458,861,762
198,car,0.6055963635444641,916,590,1088,727
198,car,0.43337780237197876,205,562,334,641
198,traffic light,0.3822201192378998,942,424,959,464
198,car,0.3494551181793213,882,590,924,615
198,traffic light,0.2728293836116791,838,429,854,466
199,truck,0.8001914620399475,542,458,861,762
199,car,0.6055963635444641,916,590,1088,727
199,car,0.43337780237197876,205,562,334,641
199,traffic light,0.3822201192378998,942,424,959,464
199,car,0.3494551181793213,882,590,924,615
199,traffic light,0.2728293836116791,838,429,854,466
200,truck,0.8001914620399475,542,458,861,762
200,car,0.6055963635444641,916,590,1088,727
200,car,0.43337780237197876,205,562,334,641
200,traffic light,0.3822201192378998,942,424,959,464
200,car,0.3494551181793213,882,590,924,615
200,traffic light,0.2728293836116791,838,429,854,466
201,truck,0.8001914620399475,542,458,861,762
201,car,0.6055963635444641,916,590,1088,727
201,car,0.43337780237197876,205,562,334,641
201,traffic light,0.3822201192378998,942,424,959,464
201,car,0.3494551181793213,882,590,924,615
201,traffic light,0.2728293836116791,838,429,854,466
202,truck,0.8001914620399475,542,458,861,762
202,car,0.6055963635444641,916,590,1088,727
202,car,0.43337780237197876,205,562,334,641
202,traffic light,0.3822201192378998,942,424,959,464
202,car,0.3494551181793213,882,590,924,615
202,traffic light,0.2728293836116791,838,429,854,466
203,truck,0.8001914620399475,542,458,861,762
203,car,0.6055963635444641,916,590,1088,727
203,car,0.43337780237197876,205,562,334,641
203,traffic light,0.3822201192378998,942,424,959,464
203,car,0.3494551181793213,882,590,924,615
203,traffic light,0.2728293836116791,838,429,854,466
204,truck,0.8001914620399475,542,458,861,762
204,car,0.6055963635444641,916,590,1088,727
204,car,0.43337780237197876,205,562,334,641
204,traffic light,0.3822201192378998,942,424,959,464
204,car,0.3494551181793213,882,590,924,615
204,traffic light,0.2728293836116791,838,429,854,466
205,truck,0.8001914620399475,542,458,861,762
205,car,0.6055963635444641,916,590,1088,727
205,car,0.43337780237197876,205,562,334,641
205,traffic light,0.3822201192378998,942,424,959,464
205,car,0.3494551181793213,882,590,924,615
205,traffic light,0.2728293836116791,838,429,854,466
206,truck,0.8001914620399475,542,458,861,762
206,car,0.6055963635444641,916,590,1088,727
206,car,0.43337780237197876,205,562,334,641
206,traffic light,0.3822201192378998,942,424,959,464
206,car,0.3494551181793213,882,590,924,615
206,traffic light,0.2728293836116791,838,429,854,466
207,car,0.6861662864685059,921,588,1082,734
207,car,0.5906645059585571,204,563,334,641
207,truck,0.5491646528244019,566,465,862,749
207,bus,0.4273369014263153,565,466,862,750
207,car,0.3590686023235321,880,589,916,615
207,traffic light,0.3431970775127411,942,423,959,464
207,traffic light,0.30498045682907104,838,430,854,466
207,traffic light,0.3037721812725067,654,279,682,357
207,car,0.2876749038696289,925,588,1078,694
208,car,0.6861662864685059,921,588,1082,734
208,car,0.5906645059585571,204,563,334,641
208,truck,0.5491646528244019,566,465,862,749
208,bus,0.4273369014263153,565,466,862,750
208,car,0.3590686023235321,880,589,916,615
208,traffic light,0.3431970775127411,942,423,959,464
208,traffic light,0.30498045682907104,838,430,854,466
208,traffic light,0.3037721812725067,654,279,682,357
208,car,0.2876749038696289,925,588,1078,694
209,car,0.6861662864685059,921,588,1082,734
209,car,0.5906645059585571,204,563,334,641
209,truck,0.5491646528244019,566,465,862,749
209,bus,0.4273369014263153,565,466,862,750
209,car,0.3590686023235321,880,589,916,615
209,traffic light,0.3431970775127411,942,423,959,464
209,traffic light,0.30498045682907104,838,430,854,466
209,traffic light,0.3037721812725067,654,279,682,357
209,car,0.2876749038696289,925,588,1078,694
210,car,0.6861662864685059,921,588,1082,734
210,car,0.5906645059585571,204,563,334,641
210,truck,0.5491646528244019,566,465,862,749
210,bus,0.4273369014263153,565,466,862,750
210,car,0.3590686023235321,880,589,916,615
210,traffic light,0.3431970775127411,942,423,959,464
210,traffic light,0.30498045682907104,838,430,854,466
210,traffic light,0.3037721812725067,654,279,682,357
210,car,0.2876749038696289,925,588,1078,694
211,car,0.6861662864685059,921,588,1082,734
211,car,0.5906645059585571,204,563,334,641
211,truck,0.5491646528244019,566,465,862,749
211,bus,0.4273369014263153,565,466,862,750
211,car,0.3590686023235321,880,589,916,615
211,traffic light,0.3431970775127411,942,423,959,464
211,traffic light,0.30498045682907104,838,430,854,466
211,traffic light,0.3037721812725067,654,279,682,357
211,car,0.2876749038696289,925,588,1078,694
212,car,0.6861662864685059,921,588,1082,734
212,car,0.5906645059585571,204,563,334,641
212,truck,0.5491646528244019,566,465,862,749
212,bus,0.4273369014263153,565,466,862,750
212,car,0.3590686023235321,880,589,916,615
212,traffic light,0.3431970775127411,942,423,959,464
212,traffic light,0.30498045682907104,838,430,854,466
212,traffic light,0.3037721812725067,654,279,682,357
212,car,0.2876749038696289,925,588,1078,694
213,car,0.6861662864685059,921,588,1082,734
213,car,0.5906645059585571,204,563,334,641
213,truck,0.5491646528244019,566,465,862,749
213,bus,0.4273369014263153,565,466,862,750
213,car,0.3590686023235321,880,589,916,615
213,traffic light,0.3431970775127411,942,423,959,464
213,traffic light,0.30498045682907104,838,430,854,466
213,traffic light,0.3037721812725067,654,279,682,357
213,car,0.2876749038696289,925,588,1078,694
214,car,0.6861662864685059,921,588,1082,734
214,car,0.5906645059585571,204,563,334,641
214,truck,0.5491646528244019,566,465,862,749
214,bus,0.4273369014263153,565,466,862,750
214,car,0.3590686023235321,880,589,916,615
214,traffic light,0.3431970775127411,942,423,959,464
214,traffic light,0.30498045682907104,838,430,854,466
214,traffic light,0.3037721812725067,654,279,682,357
214,car,0.2876749038696289,925,588,1078,694
215,car,0.6861662864685059,921,588,1082,734
215,car,0.5906645059585571,204,563,334,641
215,truck,0.5491646528244019,566,465,862,749
215,bus,0.4273369014263153,565,466,862,750
215,car,0.3590686023235321,880,589,916,615
215,traffic light,0.3431970775127411,942,423,959,464
215,traffic light,0.30498045682907104,838,430,854,466
215,traffic light,0.3037721812725067,654,279,682,357
215,car,0.2876749038696289,925,588,1078,694
216,car,0.6861662864685059,921,588,1082,734
216,car,0.5906645059585571,204,563,334,641
216,truck,0.5491646528244019,566,465,862,749
216,bus,0.4273369014263153,565,466,862,750
216,car,0.3590686023235321,880,589,916,615
216,traffic light,0.3431970775127411,942,423,959,464
216,traffic light,0.30498045682907104,838,430,854,466
216,traffic light,0.3037721812725067,654,279,682,357
216,car,0.2876749038696289,925,588,1078,694
217,car,0.6861662864685059,921,588,1082,734
217,car,0.5906645059585571,204,563,334,641
217,truck,0.5491646528244019,566,465,862,749
217,bus,0.4273369014263153,565,466,862,750
217,car,0.3590686023235321,880,589,916,615
217,traffic light,0.3431970775127411,942,423,959,464
217,traffic light,0.30498045682907104,838,430,854,466
217,traffic light,0.3037721812725067,654,279,682,357
217,car,0.2876749038696289,925,588,1078,694
218,car,0.6861662864685059,921,588,1082,734
218,car,0.5906645059585571,204,563,334,641
218,truck,0.5491646528244019,566,465,862,749
218,bus,0.4273369014263153,565,466,862,750
218,car,0.3590686023235321,880,589,916,615
218,traffic light,0.3431970775127411,942,423,959,464
218,traffic light,0.30498045682907104,838,430,854,466
218,traffic light,0.3037721812725067,654,279,682,357
218,car,0.2876749038696289,925,588,1078,694
219,car,0.6861662864685059,921,588,1082,734
219,car,0.5906645059585571,204,563,334,641
219,truck,0.5491646528244019,566,465,862,749
219,bus,0.4273369014263153,565,466,862,750
219,car,0.3590686023235321,880,589,916,615
219,traffic light,0.3431970775127411,942,423,959,464
219,traffic light,0.30498045682907104,838,430,854,466
219,traffic light,0.3037721812725067,654,279,682,357
219,car,0.2876749038696289,925,588,1078,694
220,car,0.6861662864685059,921,588,1082,734
220,car,0.5906645059585571,204,563,334,641
220,truck,0.5491646528244019,566,465,862,749
220,bus,0.4273369014263153,565,466,862,750
220,car,0.3590686023235321,880,589,916,615
220,traffic light,0.3431970775127411,942,423,959,464
220,traffic light,0.30498045682907104,838,430,854,466
220,traffic light,0.3037721812725067,654,279,682,357
220,car,0.2876749038696289,925,588,1078,694
221,car,0.6861662864685059,921,588,1082,734
221,car,0.5906645059585571,204,563,334,641
221,truck,0.5491646528244019,566,465,862,749
221,bus,0.4273369014263153,565,466,862,750
221,car,0.3590686023235321,880,589,916,615
221,traffic light,0.3431970775127411,942,423,959,464
221,traffic light,0.30498045682907104,838,430,854,466
221,traffic light,0.3037721812725067,654,279,682,357
221,car,0.2876749038696289,925,588,1078,694
222,car,0.6861662864685059,921,588,1082,734
222,car,0.5906645059585571,204,563,334,641
222,truck,0.5491646528244019,566,465,862,749
222,bus,0.4273369014263153,565,466,862,750
222,car,0.3590686023235321,880,589,916,615
222,traffic light,0.3431970775127411,942,423,959,464
222,traffic light,0.30498045682907104,838,430,854,466
222,traffic light,0.3037721812725067,654,279,682,357
222,car,0.2876749038696289,925,588,1078,694
223,car,0.6861662864685059,921,588,1082,734
223,car,0.5906645059585571,204,563,334,641
223,truck,0.5491646528244019,566,465,862,749
223,bus,0.4273369014263153,565,466,862,750
223,car,0.3590686023235321,880,589,916,615
223,traffic light,0.3431970775127411,942,423,959,464
223,traffic light,0.30498045682907104,838,430,854,466
223,traffic light,0.3037721812725067,654,279,682,357
223,car,0.2876749038696289,925,588,1078,694
224,car,0.6861662864685059,921,588,1082,734
224,car,0.5906645059585571,204,563,334,641
224,truck,0.5491646528244019,566,465,862,749
224,bus,0.4273369014263153,565,466,862,750
224,car,0.3590686023235321,880,589,916,615
224,traffic light,0.3431970775127411,942,423,959,464
224,traffic light,0.30498045682907104,838,430,854,466
224,traffic light,0.3037721812725067,654,279,682,357
224,car,0.2876749038696289,925,588,1078,694
225,car,0.6861662864685059,921,588,1082,734
225,car,0.5906645059585571,204,563,334,641
225,truck,0.5491646528244019,566,465,862,749
225,bus,0.4273369014263153,565,466,862,750
225,car,0.3590686023235321,880,589,916,615
225,traffic light,0.3431970775127411,942,423,959,464
225,traffic light,0.30498045682907104,838,430,854,466
225,traffic light,0.3037721812725067,654,279,682,357
225,car,0.2876749038696289,925,588,1078,694
226,car,0.6861662864685059,921,588,1082,734
226,car,0.5906645059585571,204,563,334,641
226,truck,0.5491646528244019,566,465,862,749
226,bus,0.4273369014263153,565,466,862,750
226,car,0.3590686023235321,880,589,916,615
226,traffic light,0.3431970775127411,942,423,959,464
226,traffic light,0.30498045682907104,838,430,854,466
226,traffic light,0.3037721812725067,654,279,682,357
226,car,0.2876749038696289,925,588,1078,694
227,car,0.6861662864685059,921,588,1082,734
227,car,0.5906645059585571,204,563,334,641
227,truck,0.5491646528244019,566,465,862,749
227,bus,0.4273369014263153,565,466,862,750
227,car,0.3590686023235321,880,589,916,615
227,traffic light,0.3431970775127411,942,423,959,464
227,traffic light,0.30498045682907104,838,430,854,466
227,traffic light,0.3037721812725067,654,279,682,357
227,car,0.2876749038696289,925,588,1078,694
228,car,0.6861662864685059,921,588,1082,734
228,car,0.5906645059585571,204,563,334,641
228,truck,0.5491646528244019,566,465,862,749
228,bus,0.4273369014263153,565,466,862,750
228,car,0.3590686023235321,880,589,916,615
228,traffic light,0.3431970775127411,942,423,959,464
228,traffic light,0.30498045682907104,838,430,854,466
228,traffic light,0.3037721812725067,654,279,682,357
228,car,0.2876749038696289,925,588,1078,694
229,car,0.6861662864685059,921,588,1082,734
229,car,0.5906645059585571,204,563,334,641
229,truck,0.5491646528244019,566,465,862,749
229,bus,0.4273369014263153,565,466,862,750
229,car,0.3590686023235321,880,589,916,615
229,traffic light,0.3431970775127411,942,423,959,464
229,traffic light,0.30498045682907104,838,430,854,466
229,traffic light,0.3037721812725067,654,279,682,357
229,car,0.2876749038696289,925,588,1078,694
230,car,0.6861662864685059,921,588,1082,734
230,car,0.5906645059585571,204,563,334,641
230,truck,0.5491646528244019,566,465,862,749
230,bus,0.4273369014263153,565,466,862,750
230,car,0.3590686023235321,880,589,916,615
230,traffic light,0.3431970775127411,942,423,959,464
230,traffic light,0.30498045682907104,838,430,854,466
230,traffic light,0.3037721812725067,654,279,682,357
230,car,0.2876749038696289,925,588,1078,694
231,car,0.9004169702529907,0,616,359,894
231,car,0.8932536840438843,425,624,633,746
231,car,0.8758318424224854,1070,582,1184,676
231,car,0.6991835832595825,337,610,429,676
231,car,0.5981412529945374,690,608,784,671
231,car,0.5732033252716064,1312,570,1419,657
231,car,0.5315990447998047,1289,528,1918,1139
231,car,0.503870964050293,749,591,823,655
231,truck,0.41760021448135376,1288,527,1918,1136
231,car,0.32479915022850037,801,592,863,646
231,car,0.2847045660018921,1038,582,1089,640
231,car,0.27193570137023926,818,590,865,643
231,bicycle,0.2605632543563843,788,870,1016,1005
232,car,0.9004169702529907,0,616,359,894
232,car,0.8932536840438843,425,624,633,746
232,car,0.8758318424224854,1070,582,1184,676
232,car,0.6991835832595825,337,610,429,676
232,car,0.5981412529945374,690,608,784,671
232,car,0.5732033252716064,1312,570,1419,657
232,car,0.5315990447998047,1289,528,1918,1139
232,car,0.503870964050293,749,591,823,655
232,truck,0.41760021448135376,1288,527,1918,1136
232,car,0.32479915022850037,801,592,863,646
232,car,0.2847045660018921,1038,582,1089,640
232,car,0.27193570137023926,818,590,865,643
232,bicycle,0.2605632543563843,788,870,1016,1005
233,car,0.9004169702529907,0,616,359,894
233,car,0.8932536840438843,425,624,633,746
233,car,0.8758318424224854,1070,582,1184,676
233,car,0.6991835832595825,337,610,429,676
233,car,0.5981412529945374,690,608,784,671
233,car,0.5732033252716064,1312,570,1419,657
233,car,0.5315990447998047,1289,528,1918,1139
233,car,0.503870964050293,749,591,823,655
233,truck,0.41760021448135376,1288,527,1918,1136
233,car,0.32479915022850037,801,592,863,646
233,car,0.2847045660018921,1038,582,1089,640
233,car,0.27193570137023926,818,590,865,643
233,bicycle,0.2605632543563843,788,870,1016,1005
234,car,0.9004169702529907,0,616,359,894
234,car,0.8932536840438843,425,624,633,746
234,car,0.8758318424224854,1070,582,1184,676
234,car,0.6991835832595825,337,610,429,676
234,car,0.5981412529945374,690,608,784,671
234,car,0.5732033252716064,1312,570,1419,657
234,car,0.5315990447998047,1289,528,1918,1139
234,car,0.503870964050293,749,591,823,655
234,truck,0.41760021448135376,1288,527,1918,1136
234,car,0.32479915022850037,801,592,863,646
234,car,0.2847045660018921,1038,582,1089,640
234,car,0.27193570137023926,818,590,865,643
234,bicycle,0.2605632543563843,788,870,1016,1005
235,car,0.9004169702529907,0,616,359,894
235,car,0.8932536840438843,425,624,633,746
235,car,0.8758318424224854,1070,582,1184,676
235,car,0.6991835832595825,337,610,429,676
235,car,0.5981412529945374,690,608,784,671
235,car,0.5732033252716064,1312,570,1419,657
235,car,0.5315990447998047,1289,528,1918,1139
235,car,0.503870964050293,749,591,823,655
235,truck,0.41760021448135376,1288,527,1918,1136
235,car,0.32479915022850037,801,592,863,646
235,car,0.2847045660018921,1038,582,1089,640
235,car,0.27193570137023926,818,590,865,643
235,bicycle,0.2605632543563843,788,870,1016,1005
236,car,0.9004169702529907,0,616,359,894
236,car,0.8932536840438843,425,624,633,746
236,car,0.8758318424224854,1070,582,1184,676
236,car,0.6991835832595825,337,610,429,676
236,car,0.5981412529945374,690,608,784,671
236,car,0.5732033252716064,1312,570,1419,657
236,car,0.5315990447998047,1289,528,1918,1139
236,car,0.503870964050293,749,591,823,655
236,truck,0.41760021448135376,1288,527,1918,1136
236,car,0.32479915022850037,801,592,863,646
236,car,0.2847045660018921,1038,582,1089,640
236,car,0.27193570137023926,818,590,865,643
236,bicycle,0.2605632543563843,788,870,1016,1005
237,car,0.9004169702529907,0,616,359,894
237,car,0.8932536840438843,425,624,633,746
237,car,0.8758318424224854,1070,582,1184,676
237,car,0.6991835832595825,337,610,429,676
237,car,0.5981412529945374,690,608,784,671
237,car,0.5732033252716064,1312,570,1419,657
237,car,0.5315990447998047,1289,528,1918,1139
237,car,0.503870964050293,749,591,823,655
237,truck,0.41760021448135376,1288,527,1918,1136
237,car,0.32479915022850037,801,592,863,646
237,car,0.2847045660018921,1038,582,1089,640
237,car,0.27193570137023926,818,590,865,643
237,bicycle,0.2605632543563843,788,870,1016,1005
238,car,0.9004169702529907,0,616,359,894
238,car,0.8932536840438843,425,624,633,746
238,car,0.8758318424224854,1070,582,1184,676
238,car,0.6991835832595825,337,610,429,676
238,car,0.5981412529945374,690,608,784,671
238,car,0.5732033252716064,1312,570,1419,657
238,car,0.5315990447998047,1289,528,1918,1139
238,car,0.503870964050293,749,591,823,655
238,truck,0.41760021448135376,1288,527,1918,1136
238,car,0.32479915022850037,801,592,863,646
238,car,0.2847045660018921,1038,582,1089,640
238,car,0.27193570137023926,818,590,865,643
238,bicycle,0.2605632543563843,788,870,1016,1005
239,car,0.9004169702529907,0,616,359,894
239,car,0.8932536840438843,425,624,633,746
239,car,0.8758318424224854,1070,582,1184,676
239,car,0.6991835832595825,337,610,429,676
239,car,0.5981412529945374,690,608,784,671
239,car,0.5732033252716064,1312,570,1419,657
239,car,0.5315990447998047,1289,528,1918,1139
239,car,0.503870964050293,749,591,823,655
239,truck,0.41760021448135376,1288,527,1918,1136
239,car,0.32479915022850037,801,592,863,646
239,car,0.2847045660018921,1038,582,1089,640
239,car,0.27193570137023926,818,590,865,643
239,bicycle,0.2605632543563843,788,870,1016,1005
240,car,0.9004169702529907,0,616,359,894
240,car,0.8932536840438843,425,624,633,746
240,car,0.8758318424224854,1070,582,1184,676
240,car,0.6991835832595825,337,610,429,676
240,car,0.5981412529945374,690,608,784,671
240,car,0.5732033252716064,1312,570,1419,657
240,car,0.5315990447998047,1289,528,1918,1139
240,car,0.503870964050293,749,591,823,655
240,truck,0.41760021448135376,1288,527,1918,1136
240,car,0.32479915022850037,801,592,863,646
240,car,0.2847045660018921,1038,582,1089,640
240,car,0.27193570137023926,818,590,865,643
240,bicycle,0.2605632543563843,788,870,1016,1005
241,car,0.9004169702529907,0,616,359,894
241,car,0.8932536840438843,425,624,633,746
241,car,0.8758318424224854,1070,582,1184,676
241,car,0.6991835832595825,337,610,429,676
241,car,0.5981412529945374,690,608,784,671
241,car,0.5732033252716064,1312,570,1419,657
241,car,0.5315990447998047,1289,528,1918,1139
241,car,0.503870964050293,749,591,823,655
241,truck,0.41760021448135376,1288,527,1918,1136
241,car,0.32479915022850037,801,592,863,646
241,car,0.2847045660018921,1038,582,1089,640
241,car,0.27193570137023926,818,590,865,643
241,bicycle,0.2605632543563843,788,870,1016,1005
242,car,0.9004169702529907,0,616,359,894
242,car,0.8932536840438843,425,624,633,746
242,car,0.8758318424224854,1070,582,1184,676
242,car,0.6991835832595825,337,610,429,676
242,car,0.5981412529945374,690,608,784,671
242,car,0.5732033252716064,1312,570,1419,657
242,car,0.5315990447998047,1289,528,1918,1139
242,car,0.503870964050293,749,591,823,655
242,truck,0.41760021448135376,1288,527,1918,1136
242,car,0.32479915022850037,801,592,863,646
242,car,0.2847045660018921,1038,582,1089,640
242,car,0.27193570137023926,818,590,865,643
242,bicycle,0.2605632543563843,788,870,1016,1005
243,car,0.9004169702529907,0,616,359,894
243,car,0.8932536840438843,425,624,633,746
243,car,0.8758318424224854,1070,582,1184,676
243,car,0.6991835832595825,337,610,429,676
243,car,0.5981412529945374,690,608,784,671
243,car,0.5732033252716064,1312,570,1419,657
243,car,0.5315990447998047,1289,528,1918,1139
243,car,0.503870964050293,749,591,823,655
243,truck,0.41760021448135376,1288,527,1918,1136
243,car,0.32479915022850037,801,592,863,646
243,car,0.2847045660018921,1038,582,1089,640
243,car,0.27193570137023926,818,590,865,643
243,bicycle,0.2605632543563843,788,870,1016,1005
244,car,0.9004169702529907,0,616,359,894
244,car,0.8932536840438843,425,624,633,746
244,car,0.8758318424224854,1070,582,1184,676
244,car,0.6991835832595825,337,610,429,676
244,car,0.5981412529945374,690,608,784,671
244,car,0.5732033252716064,1312,570,1419,657
244,car,0.5315990447998047,1289,528,1918,1139
244,car,0.503870964050293,749,591,823,655
244,truck,0.41760021448135376,1288,527,1918,1136
244,car,0.32479915022850037,801,592,863,646
244,car,0.2847045660018921,1038,582,1089,640
244,car,0.27193570137023926,818,590,865,643
244,bicycle,0.2605632543563843,788,870,1016,1005
245,car,0.9004169702529907,0,616,359,894
245,car,0.8932536840438843,425,624,633,746
245,car,0.8758318424224854,1070,582,1184,676
245,car,0.6991835832595825,337,610,429,676
245,car,0.5981412529945374,690,608,784,671
245,car,0.5732033252716064,1312,570,1419,657
245,car,0.5315990447998047,1289,528,1918,1139
245,car,0.503870964050293,749,591,823,655
245,truck,0.41760021448135376,1288,527,1918,1136
245,car,0.32479915022850037,801,592,863,646
245,car,0.2847045660018921,1038,582,1089,640
245,car,0.27193570137023926,818,590,865,643
245,bicycle,0.2605632543563843,788,870,1016,1005
246,car,0.9004169702529907,0,616,359,894
246,car,0.8932536840438843,425,624,633,746
246,car,0.8758318424224854,1070,582,1184,676
246,car,0.6991835832595825,337,610,429,676
246,car,0.5981412529945374,690,608,784,671
246,car,0.5732033252716064,1312,570,1419,657
246,car,0.5315990447998047,1289,528,1918,1139
246,car,0.503870964050293,749,591,823,655
246,truck,0.41760021448135376,1288,527,1918,1136
246,car,0.32479915022850037,801,592,863,646
246,car,0.2847045660018921,1038,582,1089,640
246,car,0.27193570137023926,818,590,865,643
246,bicycle,0.2605632543563843,788,870,1016,1005
247,car,0.9004169702529907,0,616,359,894
247,car,0.8932536840438843,425,624,633,746
247,car,0.8758318424224854,1070,582,1184,676
247,car,0.6991835832595825,337,610,429,676
247,car,0.5981412529945374,690,608,784,671
247,car,0.5732033252716064,1312,570,1419,657
247,car,0.5315990447998047,1289,528,1918,1139
247,car,0.503870964050293,749,591,823,655
247,truck,0.41760021448135376,1288,527,1918,1136
247,car,0.32479915022850037,801,592,863,646
247,car,0.2847045660018921,1038,582,1089,640
247,car,0.27193570137023926,818,590,865,643
247,bicycle,0.2605632543563843,788,870,1016,1005
248,car,0.9004169702529907,0,616,359,894
248,car,0.8932536840438843,425,624,633,746
248,car,0.8758318424224854,1070,582,1184,676
248,car,0.6991835832595825,337,610,429,676
248,car,0.5981412529945374,690,608,784,671
248,car,0.5732033252716064,1312,570,1419,657
248,car,0.5315990447998047,1289,528,1918,1139
248,car,0.503870964050293,749,591,823,655
248,truck,0.41760021448135376,1288,527,1918,1136
248,car,0.32479915022850037,801,592,863,646
248,car,0.2847045660018921,1038,582,1089,640
248,car,0.27193570137023926,818,590,865,643
248,bicycle,0.2605632543563843,788,870,1016,1005
249,car,0.9004169702529907,0,616,359,894
249,car,0.8932536840438843,425,624,633,746
249,car,0.8758318424224854,1070,582,1184,676
249,car,0.6991835832595825,337,610,429,676
249,car,0.5981412529945374,690,608,784,671
249,car,0.5732033252716064,1312,570,1419,657
249,car,0.5315990447998047,1289,528,1918,1139
249,car,0.503870964050293,749,591,823,655
249,truck,0.41760021448135376,1288,527,1918,1136
249,car,0.32479915022850037,801,592,863,646
249,car,0.2847045660018921,1038,582,1089,640
